,source,title,address_line,city,postal_code,ph_no,state_name,state_code,country
0,1 Safeway Location in ,Leadville,1900 N Poplar Way,Leadville,80461,(719) 486-0795,Colorado,CO,United States
0,5 Safeway Locations in ,Littleton,12442 W Ken Caryl Ave,Littleton,80127,(303) 978-1859,Colorado,CO,United States
0,1 Safeway Location in ,Lone Tree,9229 E Lincoln Ave,Lone Tree,80124,(303) 649-9111,Colorado,CO,United States
0,2 Safeway Locations in ,Longmont,1050 Ken Pratt Blvd,Longmont,80501,(303) 651-7952,Colorado,CO,United States
0,1 Safeway Location in ,Louisville,910 W Cherry St,Louisville,80027,(303) 666-8950,Colorado,CO,United States
0,3 Safeway Locations in ,Loveland,1451 W Eisenhower Blvd,Loveland,80537,(970) 593-9779,Colorado,CO,United States
0,1 Safeway Location in ,Monte Vista,1200 2nd Ave,Monte Vista,81144,(719) 852-5121,Colorado,CO,United States
0,1 Safeway Location in ,Montrose,1329 S Townsend Ave,Montrose,81401,(970) 249-8822,Colorado,CO,United States
0,1 Safeway Location in ,Monument,624 Hwy 105,Monument,80132,(719) 488-1187,Colorado,CO,United States
0,1 Safeway Location in ,Northglenn,500 E 120th Ave,Northglenn,80233,(303) 450-2462,Colorado,CO,United States
0,1 Safeway Location in ,Parker,11051 S Parker Rd,Parker,80134,(303) 840-1604,Colorado,CO,United States
0,2 Safeway Locations in ,Pueblo,1017 N Market Plaza,Pueblo,81007,(719) 547-2108,Colorado,CO,United States
0,1 Safeway Location in ,Salida,232 G St,Salida,81201,(719) 539-3513,Colorado,CO,United States
0,1 Safeway Location in ,Steamboat Springs,37500 E US Hwy 40,Steamboat Springs,80487,(970) 879-3766,Colorado,CO,United States
0,1 Safeway Location in ,Superior,1601 Coalton Rd,Superior,80027,(303) 543-1153,Colorado,CO,United States
0,2 Safeway Locations in ,Thornton,3840 E 104th Ave,Thornton,80233,(303) 255-7347,Colorado,CO,United States
0,1 Safeway Location in ,Trinidad,457 W Main St,Trinidad,81082,(719) 846-2246,Colorado,CO,United States
0,1 Safeway Location in ,Vail,2131 N Frontage Rd W,Vail,81657,(970) 476-3561,Colorado,CO,United States
0,1 Safeway Location in ,Walsenburg,222 W 7th St,Walsenburg,81089,(719) 738-3300,Colorado,CO,United States
0,1 Safeway Location in ,Wheat Ridge,3900 Wadsworth Blvd,Wheat Ridge,80033,(303) 456-2670,Colorado,CO,United States
0,1 Safeway Location in ,Windsor,1535 Main St,Windsor,80550,(970) 674-1177,Colorado,CO,United States
0,1 Safeway Location in ,Woodland Park,1101 E US Hwy 24,Woodland Park,80863,(719) 686-1836,Colorado,CO,United States
0,11 Safeway Locations in ,Washington,1100 4th St SW,Washington,20024,(202) 554-9155,Washington DC,DC,United States
0,1 Safeway Location in ,Dover,190 John Hunn Brown Rd,Dover,19901,(302) 730-9100,Delaware,DE,United States
0,1 Safeway Location in ,Newark,2400 Peoples Plaza,Newark,19702,(302) 832-8290,Delaware,DE,United States
0,1 Safeway Location in ,Rehoboth Beach,19283 Coastal Hwy,Rehoboth Beach,19971,(302) 226-3073,Delaware,DE,United States
0,1 Safeway Location in ,Aiea,98-1277 Kaahumanu St,Aiea,96701,(808) 483-5900,Hawaii,HI,United States
0,1 Safeway Location in ,Ewa Beach,91-1119 Keaunui Dr,Ewa Beach,96706,(808) 683-3200,Hawaii,HI,United States
0,1 Safeway Location in ,Hilo,381 E Maka'Ala St,Hilo,96720,(808) 339-3795,Hawaii,HI,United States
0,6 Safeway Locations in ,Honolulu,1234 S Beretania St,Honolulu,96814,(808) 535-1780,Hawaii,HI,United States
0,1 Safeway Location in ,Kahului,1090 Ho'okele St,Kahului,96732,(808) 359-2970,Hawaii,HI,United States
0,1 Safeway Location in ,Kailua Kona,75-1027 Henry St,Kailua Kona,96740,(808) 329-2207,Hawaii,HI,United States
0,3 Safeway Locations in ,Kailua,1060 Keolu Dr,Kailua,96734,(808) 266-5200,Hawaii,HI,United States
0,1 Safeway Location in ,Kaneohe,46065 Kamehameha Hwy,Kaneohe,96744,(808) 233-5800,Hawaii,HI,United States
0,1 Safeway Location in ,Kapaa,4-831 Kuhio Hwy,Kapaa,96746,(808) 822-2464,Hawaii,HI,United States
0,1 Safeway Location in ,Kapolei,590 Farrington N 400,Kapolei,96707,(808) 674-0070,Hawaii,HI,United States
0,1 Safeway Location in ,Kihei,277 Pi'Ikea Ave,Kihei,96753,(808) 891-9120,Hawaii,HI,United States
0,1 Safeway Location in ,Lahaina,1221 Honoapiilani Hwy,Lahaina,96761,(808) 667-4392,Hawaii,HI,United States
0,1 Safeway Location in ,Lihue,4454 Nuhou St Suite #301,Lihue,96766,(808) 246-0290,Hawaii,HI,United States
0,1 Safeway Location in ,Mililani,94-780B Meheula Pkwy,Mililani,96789,(808) 623-8111,Hawaii,HI,United States
0,1 Safeway Location in ,Wailuku,58 Maui Lani Pkwy Suite 5000,Wailuku,96793,(808) 243-3522,Hawaii,HI,United States
0,1 Safeway Location in ,Waipahu,94-809 Lumiaina St,Waipahu,96797,(808) 664-7725,Hawaii,HI,United States
0,1 Safeway Location in ,Bonners Ferry,6519 S Main St,Bonners Ferry,83805,(208) 267-1650,Idaho,ID,United States
0,2 Safeway Locations in ,Coeur D'Alene,1001 N 4th St,Coeur D'Alene,83814,(208) 664-6019,Idaho,ID,United States
0,1 Safeway Location in ,Moscow,1320 S Blaine St,Moscow,83843,(208) 883-0713,Idaho,ID,United States
0,1 Safeway Location in ,Sandpoint,702 N 5th Ave,Sandpoint,83864,(208) 263-9638,Idaho,ID,United States
0,2 Safeway Locations in ,Annapolis,1781 Forest Dr,Annapolis,21401,(410) 626-2710,Maryland,MD,United States
0,1 Safeway Location in ,Arnold,1451 S Ritchie Hwy,Arnold,21012,(410) 919-1000,Maryland,MD,United States
0,4 Safeway Locations in ,Baltimore,2401 N Charles St,Baltimore,21218,(410) 261-6110,Maryland,MD,United States
0,1 Safeway Location in ,Bel Air,225 Brierhill Dr,Bel Air,21015,(410) 420-2050,Maryland,MD,United States
0,2 Safeway Locations in ,Bethesda,4701 Sangamore Rd,Bethesda,20816,(301) 320-1770,Maryland,MD,United States
0,2 Safeway Locations in ,Bowie,12410 Fairwood Pkwy,Bowie,20720,(301) 867-0340,Maryland,MD,United States
0,1 Safeway Location in ,Brandywine,15916 S Crain Hwy,Brandywine,20613,(301) 242-9260,Maryland,MD,United States
0,1 Safeway Location in ,Chester,1925 Main St,Chester,21619,(410) 604-0656,Maryland,MD,United States
0,1 Safeway Location in ,Clinton,8785 Branch Ave,Clinton,20735,(301) 856-7850,Maryland,MD,United States
0,1 Safeway Location in ,Columbia,5485 Harpers Farm Rd,Columbia,21044,(410) 740-4501,Maryland,MD,United States
0,1 Safeway Location in ,Damascus,9807 Main St,Damascus,20872,(301) 391-6146,Maryland,MD,United States
0,1 Safeway Location in ,Dunkirk,10276 Southern Maryland Blvd,Dunkirk,20754,(301) 855-3765,Maryland,MD,United States
0,1 Safeway Location in ,Edgewater,52 W Central Ave,Edgewater,21037,(410) 919-1156,Maryland,MD,United States
0,1 Safeway Location in ,Eldersburg,1313 Londontown Blvd,Eldersburg,21784,(410) 552-1021,Maryland,MD,United States
0,2 Safeway Locations in ,Ellicott City,10000 Baltimore National Pike,Ellicott City,21042,(410) 750-3000,Maryland,MD,United States
0,1 Safeway Location in ,Fort Washington,990 E Swan Creek Rd,Fort Washington,20744,(301) 965-6000,Maryland,MD,United States
0,2 Safeway Locations in ,Gaithersburg,12251 Darnestown Rd,Gaithersburg,20878,(301) 417-0866,Maryland,MD,United States
0,1 Safeway Location in ,Gambrills,2644 Chapel Lake Dr,Gambrills,21054,(410) 451-4750,Maryland,MD,United States
0,1 Safeway Location in ,Germantown,19718 Germantown Rd,Germantown,20874,(301) 916-8584,Maryland,MD,United States
0,1 Safeway Location in ,Greenbelt,7595 Greenbelt Rd,Greenbelt,20770,(301) 345-0150,Maryland,MD,United States
0,1 Safeway Location in ,Hanover,7643 Arundel Mills Blvd,Hanover,21076,(410) 904-7222,Maryland,MD,United States
0,1 Safeway Location in ,Hyattsville,3702 East-West Hwy,Hyattsville,20782,(301) 955-1941,Maryland,MD,United States
0,1 Safeway Location in ,Kensington,10541 Connecticut Ave,Kensington,20895,(301) 945-4273,Maryland,MD,United States
0,1 Safeway Location in ,La Plata,40 Shining Willow Way,La Plata,20646,(301) 392-1875,Maryland,MD,United States
0,1 Safeway Location in ,Middletown,815 E Main St,Middletown,21769,(301) 371-3126,Maryland,MD,United States
0,1 Safeway Location in ,Mount Airy,337 E Ridgeville Blvd,Mount Airy,21771,(301) 829-6517,Maryland,MD,United States
0,1 Safeway Location in ,Olney,3333 Spartan Rd,Olney,20832,(301) 774-8153,Maryland,MD,United States
0,1 Safeway Location in ,Owings Mills,10335 Reisterstown Rd,Owings Mills,21117,(410) 998-3820,Maryland,MD,United States
0,1 Safeway Location in ,Oxon Hill,6235 Oxon Hill Rd,Oxon Hill,20745,(301) 839-0718,Maryland,MD,United States
0,1 Safeway Location in ,Parkville,8858 Waltham Woods Rd,Parkville,21234,(410) 882-8822,Maryland,MD,United States
0,1 Safeway Location in ,Pasadena,4211 Mountain Rd,Pasadena,21122,(410) 439-4560,Maryland,MD,United States
0,1 Safeway Location in ,Perry Hall,9645 Belair Rd,Perry Hall,21128,(410) 256-3021,Maryland,MD,United States
0,1 Safeway Location in ,Phoenix,3499 Sweet Air Rd,Phoenix,21131,(410) 666-0787,Maryland,MD,United States
0,1 Safeway Location in ,Potomac,10104 River Rd,Potomac,20854,(301) 983-2150,Maryland,MD,United States
0,1 Safeway Location in ,Prince Frederick,80 W Dares Beach Rd,Prince Frederick,20678,(410) 414-7400,Maryland,MD,United States
0,4 Safeway Locations in ,Rockville,14939 Shady Grove Rd,Rockville,20850,(301) 944-1584,Maryland,MD,United States
0,1 Safeway Location in ,Severna Park,540 Benfield Rd,Severna Park,21146,(410) 647-9487,Maryland,MD,United States
0,4 Safeway Locations in ,Silver Spring,10101 New Hampshire Ave,Silver Spring,20903,(301) 445-6190,Maryland,MD,United States
0,1 Safeway Location in ,Towson,1017 York Rd,Towson,21204,(410) 296-2267,Maryland,MD,United States
0,1 Safeway Location in ,Upper Marlboro,7605 Crain Hwy,Upper Marlboro,20772,(301) 574-1351,Maryland,MD,United States
0,2 Safeway Locations in ,Waldorf,10 King St,Waldorf,20602,(301) 843-2825,Maryland,MD,United States
0,1 Safeway Location in ,Walkersville,151 Walkers Village Way,Walkersville,21793,(301) 845-2844,Maryland,MD,United States
0,1 Safeway Location in ,Westminster,444 WMC Dr #116,Westminster,21158,(410) 871-1200,Maryland,MD,United States
0,1 Safeway Location in ,Wheaton,11201 Georgia Ave,Wheaton,20902,(301) 933-0436,Maryland,MD,United States
0,1 Safeway Location in ,Bozeman,1735 W Main St,Bozeman,59715,(406) 587-9017,Montana,MT,United States
0,2 Safeway Locations in ,Butte,2500 Massachusetts Ave,Butte,59701,(406) 494-7046,Montana,MT,United States
0,1 Safeway Location in ,Deer Lodge,201 N Main St,Deer Lodge,59722,(406) 846-1550,Montana,MT,United States
0,1 Safeway Location in ,Dillon,570 N Montana St,Dillon,59725,(406) 683-5002,Montana,MT,United States
0,1 Safeway Location in ,Hamilton,101 E Main St,Hamilton,59840,(406) 363-2270,Montana,MT,United States
0,1 Safeway Location in ,Helena,611 N Montana Ave,Helena,59601,(406) 443-1598,Montana,MT,United States
0,1 Safeway Location in ,Polson,146 South Shore Route,Polson,59860,(406) 883-2340,Montana,MT,United States
0,1 Safeway Location in ,Whitefish,6580 Hwy 93 S,Whitefish,59937,(406) 862-3006,Montana,MT,United States
0,1 Safeway Location in ,Alliance,500 E 3rd St,Alliance,69301,(308) 762-4661,Nebraska,NE,United States
0,1 Safeway Location in ,Chadron,230 Morehead St,Chadron,69337,(308) 432-4428,Nebraska,NE,United States
0,1 Safeway Location in ,Ogallala,611 N Spruce St,Ogallala,69153,(308) 284-4044,Nebraska,NE,United States
0,1 Safeway Location in ,Scottsbluff,601 Broadway,Scottsbluff,69361,(308) 635-1232,Nebraska,NE,United States
0,1 Safeway Location in ,Sidney,1944 Illinois St,Sidney,69162,(308) 254-4767,Nebraska,NE,United States
0,1 Safeway Location in ,Aztec,415 N Main Ave,Aztec,87410,(505) 334-7334,New Mexico,NM,United States
0,2 Safeway Locations in ,Farmington,3540 E Main St,Farmington,87402,(505) 327-3349,New Mexico,NM,United States
0,1 Safeway Location in ,Gallup,980 N Hwy 491,Gallup,87301,(505) 722-7620,New Mexico,NM,United States
0,1 Safeway Location in ,Fallon,890 W Williams Ave,Fallon,89406,(775) 428-2330,Nevada,NV,United States
0,1 Safeway Location in ,Hawthorne,1095 Hwy 95,Hawthorne,89415,(775) 945-2159,Nevada,NV,United States
0,1 Safeway Location in ,Lovelock,400 Dartmouth Ave,Lovelock,89419,(775) 273-2418,Nevada,NV,United States
0,1 Safeway Location in ,Reno,5150 Mae Anne Ave,Reno,89523,(775) 746-9000,Nevada,NV,United States
0,1 Safeway Location in ,Sparks,2858 Vista Blvd,Sparks,89434,(775) 352-8470,Nevada,NV,United States
0,1 Safeway Location in ,Zephyr Cove,212 Elks Point Rd,Zephyr Cove,89448,(775) 586-8387,Nevada,NV,United States
0,1 Safeway Location in ,Albany,1990 14th Ave SE,Albany,97322,(541) 812-2380,Oregon,OR,United States
0,1 Safeway Location in ,Aloha,20535 SW Tualatin Valley Hwy,Aloha,97006,(503) 259-3180,Oregon,OR,United States
0,1 Safeway Location in ,Ashland,585 Siskiyou Blvd,Ashland,97520,(541) 482-7777,Oregon,OR,United States
0,1 Safeway Location in ,Astoria,3250 Leif Erickson Dr,Astoria,97103,(503) 338-2960,Oregon,OR,United States
0,1 Safeway Location in ,Baker City,1205 Campbell St,Baker City,97814,(541) 523-7276,Oregon,OR,United States
0,2 Safeway Locations in ,Beaverton,14555 SW Teal Blvd,Beaverton,97007,(503) 590-9755,Oregon,OR,United States
0,3 Safeway Locations in ,Bend,2650 NE Hwy 20,Bend,97701,(541) 383-6500,Oregon,OR,United States
0,1 Safeway Location in ,Boring,20151 SE Hwy 212,Boring,97089,(503) 658-7000,Oregon,OR,United States
0,1 Safeway Location in ,Burns,246 W Monroe St,Burns,97720,(541) 573-8580,Oregon,OR,United States
0,1 Safeway Location in ,Canby,1051 SW 1st Ave,Canby,97013,(503) 266-5890,Oregon,OR,United States
0,1 Safeway Location in ,Clackamas,12032 SE Sunnyside Rd,Clackamas,97015,(503) 698-1121,Oregon,OR,United States
0,1 Safeway Location in ,Clatskanie,401 W Columbia River Hwy,Clatskanie,97016,(503) 728-2490,Oregon,OR,United States
0,1 Safeway Location in ,Coos Bay,230 E Johnson Ave,Coos Bay,97420,(541) 267-1700,Oregon,OR,United States
0,1 Safeway Location in ,Coquille,155 E 1st St,Coquille,97423,(541) 396-2223,Oregon,OR,United States
0,3 Safeway Locations in ,Corvallis,450 SW Third Ave,Corvallis,97333,(541) 750-0160,Oregon,OR,United States
0,1 Safeway Location in ,Cottage Grove,1500 E Main St,Cottage Grove,97424,(541) 942-3413,Oregon,OR,United States
0,1 Safeway Location in ,Dallas,138 W Ellendale Ave,Dallas,97338,(503) 831-6000,Oregon,OR,United States
0,1 Safeway Location in ,Enterprise,601 W North St,Enterprise,97828,(541) 426-3722,Oregon,OR,United States
0,3 Safeway Locations in ,Eugene,145 E 18th Ave,Eugene,97401,(541) 485-5051,Oregon,OR,United States
0,1 Safeway Location in ,Florence,700 Hwy 101,Florence,97439,(541) 902-1900,Oregon,OR,United States
0,1 Safeway Location in ,Forest Grove,2836 Pacific Ave,Forest Grove,97116,(503) 359-8700,Oregon,OR,United States
0,1 Safeway Location in ,Gladstone,95 82nd Dr,Gladstone,97027,(503) 723-2680,Oregon,OR,United States
0,2 Safeway Locations in ,Grants Pass,115 E 7th St,Grants Pass,97526,(541) 956-7540,Oregon,OR,United States
0,2 Safeway Locations in ,Gresham,1001 SW Highland Dr,Gresham,97080,(503) 674-7080,Oregon,OR,United States
0,1 Safeway Location in ,Hermiston,990 Hwy 395 S,Hermiston,97838,(541) 564-1280,Oregon,OR,United States
0,2 Safeway Locations in ,Hillsboro,2177 NW 185th Ave,Hillsboro,97124,(503) 645-6631,Oregon,OR,United States
0,1 Safeway Location in ,Hood River,2249 Cascade Ave,Hood River,97031,(541) 386-1841,Oregon,OR,United States
0,1 Safeway Location in ,Junction City,1755 Ivy St,Junction City,97448,(541) 998-4520,Oregon,OR,United States
0,1 Safeway Location in ,Keizer,4990 River Rd,Keizer,97303,(503) 390-8810,Oregon,OR,United States
0,1 Safeway Location in ,King City,15570 SW Pacific Hwy,King City,97224,(503) 598-6001,Oregon,OR,United States
0,1 Safeway Location in ,La Grande,2111 Adams Ave,La Grande,97850,(541) 663-2700,Oregon,OR,United States
0,2 Safeway Locations in ,Lake Oswego,17779 Boones Ferry Rd,Lake Oswego,97035,(503) 675-2500,Oregon,OR,United States
0,1 Safeway Location in ,Lakeview,244 N F St,Lakeview,97630,(541) 947-2324,Oregon,OR,United States
0,1 Safeway Location in ,Lebanon,1983 S Main St,Lebanon,97355,(541) 259-5700,Oregon,OR,United States
0,1 Safeway Location in ,Lincoln City,4101 NW Logan Rd,Lincoln City,97367,(541) 994-8667,Oregon,OR,United States
0,1 Safeway Location in ,Madras,80 NE Cedar St,Madras,97741,(541) 325-0460,Oregon,OR,United States
0,1 Safeway Location in ,McMinnville,2490 N Hwy 99 W,McMinnville,97128,(503) 435-3120,Oregon,OR,United States
0,2 Safeway Locations in ,Medford,1003 Medford Ctr,Medford,97504,(541) 608-3680,Oregon,OR,United States
0,1 Safeway Location in ,Milton Freewater,455 N Columbia St,Milton Freewater,97862,(541) 938-5341,Oregon,OR,United States
0,2 Safeway Locations in ,Milwaukie,14840 SE Webster Rd,Milwaukie,97267,(503) 303-1071,Oregon,OR,United States
0,1 Safeway Location in ,Molalla,1525 W Main St,Molalla,97038,(503) 829-4848,Oregon,OR,United States
0,1 Safeway Location in ,Newberg,1140 N Springbrook Rd,Newberg,97132,(503) 537-4001,Oregon,OR,United States
0,1 Safeway Location in ,Newport,2220 N Coast Hwy,Newport,97365,(541) 265-2930,Oregon,OR,United States
0,1 Safeway Location in ,North Bend,1735 Virginia Ave,North Bend,97459,(541) 751-7000,Oregon,OR,United States
0,1 Safeway Location in ,Oregon City,13434 Colton Pl,Oregon City,97045,(503) 655-8155,Oregon,OR,United States
0,1 Safeway Location in ,Pendleton,201 SW 20th St,Pendleton,97801,(541) 278-4280,Oregon,OR,United States
0,12 Safeway Locations in ,Portland,1030 SW Jefferson St,Portland,97201,(503) 205-1849,Oregon,OR,United States
0,1 Safeway Location in ,Redmond,1705 S Hwy 97,Redmond,97756,(541) 504-4160,Oregon,OR,United States
0,1 Safeway Location in ,Reedsport,1499 Hwy 101,Reedsport,97467,(541) 271-3142,Oregon,OR,United States
0,1 Safeway Location in ,Roseburg,1539 NE Stephens St,Roseburg,97470,(541) 957-2540,Oregon,OR,United States
0,1 Safeway Location in ,Saint Helens,795 Lower Columbia River Hwy,Saint Helens,97051,(503) 397-2630,Oregon,OR,United States
0,4 Safeway Locations in ,Salem,1265 Center St,Salem,97301,(503) 566-5540,Oregon,OR,United States
0,1 Safeway Location in ,Sandy,37601 Hwy 26,Sandy,97055,(503) 668-3202,Oregon,OR,United States
0,1 Safeway Location in ,Seaside,401 S Roosevelt Dr,Seaside,97138,(503) 738-4700,Oregon,OR,United States
0,1 Safeway Location in ,Sherwood,20685 SW Roy Rogers,Sherwood,97140,(503) 625-4760,Oregon,OR,United States
0,1 Safeway Location in ,Silverton,301 Westfield St,Silverton,97381,(503) 873-1800,Oregon,OR,United States
0,1 Safeway Location in ,Springfield,1891 Pioneer Pkwy E,Springfield,97477,(541) 747-0715,Oregon,OR,United States
0,1 Safeway Location in ,Stayton,1535 N 1st St,Stayton,97383,(503) 769-4814,Oregon,OR,United States
0,1 Safeway Location in ,Sweet Home,1540 Main St,Sweet Home,97386,(541) 367-0670,Oregon,OR,United States
0,1 Safeway Location in ,The Dalles,520 Mt Hood St,The Dalles,97058,(541) 296-9488,Oregon,OR,United States
0,1 Safeway Location in ,Tillamook,1815 4th St,Tillamook,97141,(503) 842-4608,Oregon,OR,United States
0,1 Safeway Location in ,Troutdale,2501 SW Cherry Park Rd,Troutdale,97060,(503) 674-7000,Oregon,OR,United States
0,1 Safeway Location in ,West Linn,22000 Salamo Rd,West Linn,97068,(503) 650-8954,Oregon,OR,United States
0,1 Safeway Location in ,Wilsonville,8255 SW Wilsonville Rd,Wilsonville,97070,(503) 404-2819,Oregon,OR,United States
0,1 Safeway Location in ,Woodburn,1550 N Pacific Hwy,Woodburn,97071,(503) 982-2756,Oregon,OR,United States
0,2 Safeway Locations in ,Rapid City,2120 Mt Rushmore Rd,Rapid City,57701,(605) 348-5125,South Dakota,SD,United States
0,1 Safeway Location in ,Spearfish,1606 North Ave,Spearfish,57783,(605) 642-5728,South Dakota,SD,United States
0,8 Safeway Locations in ,Alexandria,1624 Belle View,Alexandria,22307,(703) 765-3434,Virginia,VA,United States
0,1 Safeway Location in ,Annandale,7414 Little River Turnpike,Annandale,22003,(703) 941-3874,Virginia,VA,United States
0,4 Safeway Locations in ,Arlington,1525 Wilson Blvd,Arlington,22209,(703) 276-9315,Virginia,VA,United States
0,1 Safeway Location in ,Bristow,12821 Braemar Village Plaza,Bristow,20136,(703) 257-0153,Virginia,VA,United States
0,2 Safeway Locations in ,Burke,5727 Burke Centre Pkwy,Burke,22015,(703) 323-8784,Virginia,VA,United States
0,1 Safeway Location in ,Culpeper,309 Southgate Shopping Ctr,Culpeper,22701,(540) 825-8337,Virginia,VA,United States
0,1 Safeway Location in ,Dale City,4215 Cheshire Station Plaza,Dale City,22193,(703) 590-5530,Virginia,VA,United States
0,4 Safeway Locations in ,Fairfax,10350 Willard Way,Fairfax,22030,(703) 591-8473,Virginia,VA,United States
0,2 Safeway Locations in ,Falls Church,6118 Arlington Blvd,Falls Church,22044,(703) 531-0030,Virginia,VA,United States
0,1 Safeway Location in ,Great Falls,9881 Georgetown Pike,Great Falls,22066,(703) 759-3802,Virginia,VA,United States
0,1 Safeway Location in ,Herndon,413 Elden St,Herndon,20170,(571) 262-2968,Virginia,VA,United States
0,1 Safeway Location in ,Leesburg,437 S King St,Leesburg,20175,(703) 777-5833,Virginia,VA,United States
0,3 Safeway Locations in ,Mclean,1330 Chain Bridge Rd,Mclean,22101,(703) 356-6118,Virginia,VA,United States
0,1 Safeway Location in ,Middleburg,12 W Washington St,Middleburg,20117,(540) 687-6401,Virginia,VA,United States
0,2 Safeway Locations in ,Reston,11120 S Lakes Dr,Reston,20191,(703) 620-3400,Virginia,VA,United States
0,2 Safeway Locations in ,Sterling,22350 S Sterling Blvd,Sterling,20164,(703) 948-1080,Virginia,VA,United States
0,1 Safeway Location in ,Warrenton,189 W Lee Hwy,Warrenton,20186,(540) 347-7909,Virginia,VA,United States
0,2 Safeway Locations in ,Woodbridge,2205 Old Bridge Rd,Woodbridge,22192,(703) 494-8858,Virginia,VA,United States
0,1 Safeway Location in ,Aberdeen,221 W Heron St,Aberdeen,98520,(360) 533-1955,Washington,WA,United States
0,1 Safeway Location in ,Anacortes,911 11th St,Anacortes,98221,(360) 293-5393,Washington,WA,United States
0,2 Safeway Locations in ,Arlington,20500 Olympic Pl,Arlington,98223,(360) 435-3636,Washington,WA,United States
0,1 Safeway Location in ,Auburn,101 Auburn Way S,Auburn,98002,(253) 804-0138,Washington,WA,United States
0,1 Safeway Location in ,Bainbridge Island,253 High School Rd NE,Bainbridge Island,98110,(206) 842-7197,Washington,WA,United States
0,1 Safeway Location in ,Battle Ground,904 W Main St,Battle Ground,98604,(360) 666-2230,Washington,WA,United States
0,1 Safeway Location in ,Belfair,23961 NE State Route 3,Belfair,98528,(360) 275-0922,Washington,WA,United States
0,3 Safeway Locations in ,Bellevue,15100 SE 38th St,Bellevue,98006,(425) 641-2783,Washington,WA,United States
0,1 Safeway Location in ,Bellingham,1275 E Sunset Dr,Bellingham,98226,(360) 647-8311,Washington,WA,United States
0,1 Safeway Location in ,Bonney Lake,21301 Hwy 410,Bonney Lake,98391,(253) 862-1212,Washington,WA,United States
0,2 Safeway Locations in ,Bothell,20711 Bothell Hwy,Bothell,98012,(425) 483-1060,Washington,WA,United States
0,2 Safeway Locations in ,Bremerton,1401 NE McWilliams Rd,Bremerton,98311,(360) 373-8911,Washington,WA,United States
0,2 Safeway Locations in ,Burien,12725 1st Ave S,Burien,98168,(206) 439-7212,Washington,WA,United States
0,1 Safeway Location in ,Camas,800 NE 3rd Ave,Camas,98607,(360) 834-7933,Washington,WA,United States
0,1 Safeway Location in ,Centralia,1129 Harrison Ave,Centralia,98531,(360) 330-0884,Washington,WA,United States
0,1 Safeway Location in ,Chehalis,1100 S Market Blvd,Chehalis,98532,(360) 748-3777,Washington,WA,United States
0,1 Safeway Location in ,Chelan,106 W Manson Rd,Chelan,98816,(509) 682-2615,Washington,WA,United States
0,1 Safeway Location in ,Cheney,2710 1st St,Cheney,99004,(509) 235-6400,Washington,WA,United States
0,1 Safeway Location in ,Chewelah,10 W Colville Ave,Chewelah,99109,(509) 935-8383,Washington,WA,United States
0,1 Safeway Location in ,Cle Elum,804 W 1st St,Cle Elum,98922,(509) 674-2580,Washington,WA,United States
0,1 Safeway Location in ,Colville,391 N Main St,Colville,99114,(509) 684-3782,Washington,WA,United States
0,1 Safeway Location in ,Covington,17023 SE 272nd,Covington,98042,(253) 630-0063,Washington,WA,United States
0,1 Safeway Location in ,Davenport,1220 Morgan St,Davenport,99122,(509) 725-7151,Washington,WA,United States
0,2 Safeway Locations in ,Des Moines,21401 Pacific Hwy S,Des Moines,98198,(206) 824-2737,Washington,WA,United States
0,1 Safeway Location in ,Duvall,14020 Main St NE,Duvall,98019,(425) 844-1188,Washington,WA,United States
0,1 Safeway Location in ,East Wenatchee,510 Grant Rd,East Wenatchee,98802,(509) 884-0707,Washington,WA,United States
0,1 Safeway Location in ,Edmonds,23632 Hwy 99,Edmonds,98026,(425) 778-1411,Washington,WA,United States
0,1 Safeway Location in ,Ellensburg,400 N Ruby St,Ellensburg,98926,(509) 925-2700,Washington,WA,United States
0,1 Safeway Location in ,Enumclaw,152 Roosevelt Ave E,Enumclaw,98022,(360) 825-5023,Washington,WA,United States
0,1 Safeway Location in ,Ephrata,1150 Basin St SW,Ephrata,98823,(509) 754-4441,Washington,WA,United States
0,5 Safeway Locations in ,Everett,11031 19th Ave SE,Everett,98208,(425) 337-0886,Washington,WA,United States
0,3 Safeway Locations in ,Federal Way,1207 S 320th St,Federal Way,98003,(253) 839-8503,Washington,WA,United States
0,1 Safeway Location in ,Gig Harbor,4831 Point Fosdick Dr NW,Gig Harbor,98335,(253) 853-1950,Washington,WA,United States
0,1 Safeway Location in ,Graham,10105 224th St E,Graham,98338,(253) 847-7050,Washington,WA,United States
0,1 Safeway Location in ,Grand Coulee,320 Midway Ave,Grand Coulee,99133,(509) 633-2411,Washington,WA,United States
0,1 Safeway Location in ,Grandview,610 E Wine Country Rd,Grandview,98930,(509) 882-1325,Washington,WA,United States
0,2 Safeway Locations in ,Issaquah,1451 Highlands Dr,Issaquah,98029,(425) 369-3113,Washington,WA,United States
0,1 Safeway Location in ,Kelso,411 Three Rivers Dr,Kelso,98626,(360) 636-4548,Washington,WA,United States
0,1 Safeway Location in ,Kenmore,6850 NE Bothell Way,Kenmore,98028,(425) 487-2001,Washington,WA,United States
0,1 Safeway Location in ,Kennewick,2825 W Kennewick Ave,Kennewick,99336,(509) 783-9562,Washington,WA,United States
0,3 Safeway Locations in ,Kent,13101 SE Kent-Kangley Rd,Kent,98030,(253) 638-7275,Washington,WA,United States
